ccode,country,cmark,year,war,priorwar,onset,ethonset,durest,aim,casename,ended,ethwar,waryrs,pop,polity2,gdpen,gdptype,gdpenl,lgdpenl1,lpopl1,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,mountains,elevdiff,oil,noncontig,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,newstate,polity2l,instability,anocl,dem,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig,empolity2l,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
90,GUATEMALA,0,1981,1,1,0,0,,,,,,,8.8696795,-5,2.5339999,0,2.5739999,7.8532162,8.8417377,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,-5,0,1,0,0.64368415,1,0,2.5739999,8.8417377,3.7635229,0,-5,1,0,1,0,1,0,1,1,1
90,GUATEMALA,0,1982,1,1,0,0,,,,,,,8.8976822,-7,2.349,0,2.5339999,7.8375545,8.8696795,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,-5,0,1,0,0.64368415,1,0,2.5339999,8.8696795,3.7635229,0,-5,1,0,1,0,1,0,1,1,1
90,GUATEMALA,0,1983,1,1,0,0,,,,,,,8.9258528,-7,2.214,0,2.349,7.761745,8.8976822,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,-7,0,0,0,0.64368415,1,0,2.349,8.8976822,3.7635229,0,-7,1,0,1,0,1,0,1,1,1
90,GUATEMALA,0,1984,1,1,0,0,,,,,,,8.9541569,-6,2.1849999,0,2.214,7.7025561,8.9258528,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,-7,0,0,0,0.64368415,1,0,2.214,8.9258528,3.7635229,0,-7,1,0,1,0,1,0,1,1,1
90,GUATEMALA,0,1985,1,1,0,0,,,,,,,8.9825611,-1,2.0899999,0,2.1849999,7.6893711,8.9541569,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,-6,0,0,0,0.64368415,1,0,2.1849999,8.9541569,3.7635229,0,-6,1,0,0,0,0,0,1,1,1
90,GUATEMALA,0,1986,1,1,0,0,,,,,,,9.011157,3,2.0369999,0,2.0899999,7.6449194,8.9825611,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,-1,1,1,0,0.64368415,1,0,2.0899999,8.9825611,3.7635229,0,-1,1,0,0,0,0,0,0,1,0
90,GUATEMALA,0,1987,1,1,0,0,,,,,,,9.0400267,3,2.1040001,0,2.0369999,7.6192336,9.011157,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,3,1,1,0,0.64368415,1,0,2.0369999,9.011157,3.7635229,0,3,1,0,0,0,0,0,0,1,0
90,GUATEMALA,0,1988,1,1,0,0,,,,,,,9.0688925,3,2.125,0,2.1040001,7.6515956,9.0400267,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,3,1,1,0,0.64368415,1,0,2.1040001,9.0400267,3.7635229,0,3,1,0,0,0,0,0,0,1,0
90,GUATEMALA,0,1989,1,1,0,0,,,,,,,9.0977316,3,2.1370001,0,2.125,7.6615272,9.0688925,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,3,1,1,0,0.64368415,1,0,2.125,9.0688925,3.7635229,0,3,1,0,0,0,0,0,0,1,0
90,GUATEMALA,0,1990,1,1,0,0,,,,,,,9.1266327,3,2.1270001,0,2.1370001,7.6671581,9.0977316,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,3,0,1,0,0.64368415,1,0,2.1370001,9.0977316,3.7635229,0,3,1,0,0,0,0,0,0,1,0
90,GUATEMALA,0,1991,1,1,0,0,,,,,,,9.1555672,3,2.151,0,2.1270001,7.662468,9.1266327,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,3,0,1,0,0.64368415,1,0,2.1270001,9.1266327,3.7635229,0,3,1,0,0,0,0,0,0,1,0
90,GUATEMALA,0,1992,1,1,0,0,,,,,,,9.1842012,3,2.247,0,2.151,7.6736879,9.1555672,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,3,0,1,0,0.64368415,1,0,2.151,9.1555672,3.7635229,0,3,1,0,0,0,0,0,0,1,0
90,GUATEMALA,0,1993,1,1,0,0,,,,,,,9.1548424,3,2.2749505,2,2.247,7.7173514,9.1842012,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,3,0,1,0,0.64368415,1,0,2.247,9.1842012,3.7635229,0,3,1,0,0,0,,,0,1,0
90,GUATEMALA,0,1994,1,1,0,0,,,,,,,9.1814814,3,2.3054943,2,2.2750001,7.7297134,9.1548424,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,3,0,1,0,0.64368415,1,0,2.2749505,9.1548424,3.7635229,0,3,1,0,0,0,,,,1,0
90,GUATEMALA,0,1995,1,1,0,0,,,,,,,9.2079372,3,2.3566897,2,2.3050001,7.7430506,9.1814814,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,3,0,1,0,0.64368415,1,0,2.3054943,9.1814814,3.7635229,0,3,0,0,0,0,,,,1,0
90,GUATEMALA,0,1996,1,1,0,0,,,,,,,9.2343683,8,2.3631244,2,2.3570001,7.7650132,9.2079372,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,3,0,1,0,0.64368415,1,0,2.3566897,9.2079372,3.7635229,0,3,0,0,0,0,,,,0,0
90,GUATEMALA,0,1997,0,1,0,0,,,,,,,9.2609138,8,2.4020231,2,2.3629999,7.7677398,9.2343683,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,8,1,0,1,0.64368415,1,0,2.3631244,9.2343683,3.7635229,0,8,0,0,0,0,,,,0,0
90,GUATEMALA,0,1998,0,0,0,0,,,,,,,9.2873182,8,2.4561117,2,2.402,7.7840667,9.2609138,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,8,1,0,1,0.64368415,0,0,2.4020231,9.2609138,3.7635229,0,8,0,0,0,0,,,,0,0
90,GUATEMALA,0,1999,0,0,0,0,,,,,,,,8,2.4790592,2,2.4560001,7.8063345,9.2873182,latin america and the caribbean,0,0,1,0,0,0,0,0,42.099995,3.7635229,4211,0,0,0.4928,0.56,0.44,9,0.37360001,76,22,0,0,8,1,0,1,0.64368415,0,0,2.4561117,9.2873182,3.7635229,0,,0,0,0,0,,,,0,0
91,HONDURAS,1,1945,0,0,0,0,,,,,,,7.1396604,-3,,,,,7.1396604,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-3,0,1,0,0.16173255,0,0,,7.1396604,3.9852734,0,-3,0,0,,,0,0,0,0,
91,HONDURAS,0,1946,0,0,0,0,,,,,,,7.160069,-3,0.898,3,,,7.1396604,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-3,0,1,0,0.16173255,0,0,,7.1396604,3.9852734,0,-3,0,0,,,0,0,0,0,
91,HONDURAS,0,1947,0,0,0,0,,,,,,,7.1853871,-3,0.91299999,3,0.898,6.8001699,7.160069,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-3,0,1,0,0.16173255,0,0,0.898,7.160069,3.9852734,0,-3,0,0,,,0,0,0,0,
91,HONDURAS,0,1948,0,0,0,0,,,,,,,7.2100797,-3,0.92799997,3,0.91299999,6.8167357,7.1853871,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-3,0,1,0,0.16173255,0,0,0.91299999,7.1853871,3.9852734,0,-3,0,0,,,0,0,0,0,
91,HONDURAS,0,1949,0,0,0,0,,,,,,,7.2363396,-3,0.95200002,3,0.92799997,6.8330317,7.2100797,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-3,0,1,0,0.16173255,0,0,0.92799997,7.2100797,3.9852734,0,-3,0,0,,,0,0,0,0,
91,HONDURAS,0,1950,0,0,0,0,,,,,,,7.2406497,-3,0.98100001,0,0.95200002,6.8585649,7.2363396,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-3,0,1,0,0.16173255,0,0,0.95200002,7.2363396,3.9852734,0,-3,0,0,,,0,0,0,0,
91,HONDURAS,0,1951,0,0,0,0,,,,,,,7.2744794,-3,0.99699998,0,0.98100001,6.8885727,7.2406497,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-3,0,1,0,0.16173255,0,0,0.98100001,7.2406497,3.9852734,0,-3,0,0,,,0,0,0,0,
91,HONDURAS,0,1952,0,0,0,0,,,,,,,7.3072023,-3,1.013,0,0.99699998,6.9047508,7.2744794,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-3,0,1,0,0.16173255,0,0,0.99699998,7.2744794,3.9852734,0,-3,0,0,,,0,0,0,0,
91,HONDURAS,0,1953,0,0,0,0,,,,,,,7.3388882,-3,1.0470001,0,1.013,6.9206715,7.3072023,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-3,0,1,0,0.16173255,0,0,1.013,7.3072023,3.9852734,0,-3,0,0,,,0,0,0,0,
91,HONDURAS,0,1954,0,0,0,0,,,,,,,7.3696008,-3,0.98100001,0,1.0470001,6.9536843,7.3388882,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-3,0,1,0,0.16173255,0,0,1.0470001,7.3388882,3.9852734,0,-3,0,0,,,0,0,0,0,
91,HONDURAS,0,1955,0,0,0,0,,,,,,,7.4000096,-3,0.98799998,0,0.98100001,6.8885727,7.3696008,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-3,0,1,0,0.16173255,0,0,0.98100001,7.3696008,3.9852734,0,-3,0,0,,,0,0,0,0,
91,HONDURAS,0,1956,0,0,0,0,,,,,,,7.4354382,-1,1.03,0,0.98799998,6.8956828,7.4000096,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-3,0,1,0,0.16173255,0,0,0.98799998,7.4000096,3.9852734,0,-3,0,0,,,0,0,0,0,
91,HONDURAS,0,1957,0,0,0,0,,,,,,,7.4702239,-1,1.068,0,1.03,6.937314,7.4354382,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.03,7.4354382,3.9852734,0,-1,0,0,,,0,0,0,0,
91,HONDURAS,0,1958,0,0,0,0,,,,,,,7.5032897,-1,1.053,0,1.068,6.9735432,7.4702239,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.068,7.4702239,3.9852734,0,-1,0,0,,,0,0,0,0,
91,HONDURAS,0,1959,0,0,0,0,,,,,,,7.5352969,-1,1.052,0,1.053,6.9593987,7.5032897,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.053,7.5032897,3.9852734,0,-1,0,0,,,0,0,0,0,
91,HONDURAS,0,1960,0,0,0,0,,,,,,,7.5673456,-1,1.039,0,1.052,6.9584484,7.5352969,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.052,7.5352969,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1961,0,0,0,0,,,,,,,7.6014023,-1,1.031,0,1.039,6.9460139,7.5673456,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.039,7.5673456,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1962,0,0,0,0,,,,,,,7.635787,-1,1.046,0,1.031,6.9382844,7.6014023,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.031,7.6014023,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1963,0,0,0,0,,,,,,,7.6694951,-1,1.052,0,1.046,6.9527287,7.635787,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.046,7.635787,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1964,0,0,0,0,,,,,,,7.7039104,-1,1.076,0,1.052,6.9584484,7.6694951,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.052,7.6694951,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1965,0,0,0,0,,,,,,,7.7380524,-1,1.1210001,0,1.076,6.9810057,7.7039104,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.076,7.7039104,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1966,0,0,0,0,,,,,,,7.7647204,-1,1.15,0,1.1210001,7.0219765,7.7380524,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.1210001,7.7380524,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1967,0,0,0,0,,,,,,,7.7923489,-1,1.168,0,1.15,7.0475173,7.7647204,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.15,7.7647204,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1968,0,0,0,0,,,,,,,7.8196363,-1,1.207,0,1.168,7.0630484,7.7923489,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.168,7.7923489,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1969,0,0,0,0,,,,,,,7.846199,-1,1.1900001,0,1.207,7.0958934,7.8196363,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.207,7.8196363,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1970,0,0,0,0,,,,,,,7.8735976,-1,1.237,0,1.1900001,7.0817084,7.846199,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.1900001,7.846199,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1971,0,0,0,0,,,,,,,7.9032269,0,1.239,0,1.237,7.1204443,7.8735976,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.237,7.8735976,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1972,0,0,0,0,,,,,,,7.9345136,-1,1.275,0,1.239,7.1220598,7.9032269,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,0,0,1,0,0.16173255,0,0,1.239,7.9032269,3.9852734,0,0,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1973,0,0,0,0,,,,,,,7.9669337,-1,1.3200001,0,1.275,7.1507015,7.9345136,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.275,7.9345136,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1974,0,0,0,0,,,,,,,7.9996786,-1,1.266,0,1.3200001,7.1853871,7.9669337,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.3200001,7.9669337,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1975,0,0,0,0,,,,,,,8.0330095,-1,1.274,0,1.266,7.1436176,7.9996786,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.266,7.9996786,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1976,0,0,0,0,,,,,,,8.0665216,-1,1.378,0,1.274,7.1499166,8.0330095,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.274,8.0330095,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1977,0,0,0,0,,,,,,,8.1004648,-1,1.471,0,1.378,7.2283883,8.0665216,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.378,8.0665216,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1978,0,0,0,0,,,,,,,8.1347609,-1,1.533,0,1.471,7.2936978,8.1004648,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.471,8.1004648,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1979,0,0,0,0,,,,,,,8.1699028,-1,1.5319999,0,1.533,7.3349819,8.1347609,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.533,8.1347609,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1980,0,0,0,0,,,,,,,8.2057648,1,1.5190001,0,1.5319999,7.3343291,8.1699028,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,-1,0,1,0,0.16173255,0,0,1.5319999,8.1699028,3.9852734,0,-1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1981,0,0,0,0,,,,,,,8.2422295,4,1.503,0,1.5190001,7.3258076,8.2057648,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,1,1,1,0,0.16173255,0,0,1.5190001,8.2057648,3.9852734,0,1,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1982,0,0,0,0,,,,,,,8.2791901,6,1.439,0,1.503,7.3152184,8.2422295,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,4,1,1,0,0.16173255,0,0,1.503,8.2422295,3.9852734,0,4,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1983,0,0,0,0,,,,,,,8.3160553,6,1.374,0,1.439,7.2717037,8.2791901,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,6,1,0,1,0.16173255,0,0,1.439,8.2791901,3.9852734,0,6,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1984,0,0,0,0,,,,,,,8.3516111,6,1.381,0,1.374,7.2254815,8.3160553,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,6,1,0,1,0.16173255,0,0,1.374,8.3160553,3.9852734,0,6,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1985,0,0,0,0,,,,,,,8.3854885,5,1.387,0,1.381,7.2305632,8.3516111,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,6,0,0,1,0.16173255,0,0,1.381,8.3516111,3.9852734,0,6,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1986,0,0,0,0,,,,,,,8.4180355,5,1.381,0,1.387,7.2348986,8.3854885,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,5,0,1,0,0.16173255,0,0,1.387,8.3854885,3.9852734,0,5,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1987,0,0,0,0,,,,,,,8.4493427,5,1.4,0,1.381,7.2305632,8.4180355,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,5,0,1,0,0.16173255,0,0,1.381,8.4180355,3.9852734,0,5,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1988,0,0,0,0,,,,,,,8.4794912,5,1.4170001,0,1.4,7.2442274,8.4493427,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,5,0,1,0,0.16173255,0,0,1.4,8.4493427,3.9852734,0,5,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1989,0,0,0,0,,,,,,,8.5089598,6,1.432,0,1.4170001,7.2562971,8.4794912,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,5,0,1,0,0.16173255,0,0,1.4170001,8.4794912,3.9852734,0,5,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1990,0,0,0,0,,,,,,,8.5379753,6,1.377,0,1.432,7.2668276,8.5089598,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,6,0,0,1,0.16173255,0,0,1.432,8.5089598,3.9852734,0,6,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1991,0,0,0,0,,,,,,,8.5676966,6,1.364,0,1.377,7.2276626,8.5379753,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,6,0,0,1,0.16173255,0,0,1.377,8.5379753,3.9852734,0,6,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1992,0,0,0,0,,,,,,,8.5974817,6,1.385,0,1.364,7.2181768,8.5676966,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,6,0,0,1,0.16173255,0,0,1.364,8.5676966,3.9852734,0,6,0,0,0,0,0,0,0,0,0
91,HONDURAS,0,1993,0,0,0,0,,,,,,,8.5815582,6,1.4281964,2,1.385,7.2334552,8.5974817,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,6,0,0,1,0.16173255,0,0,1.385,8.5974817,3.9852734,0,6,0,0,0,0,,,0,0,0
91,HONDURAS,0,1994,0,0,0,0,,,,,,,8.6111603,6,1.3688098,2,1.428,7.2641678,8.5815582,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,6,0,0,1,0.16173255,0,0,1.4281964,8.5815582,3.9852734,0,6,0,0,0,0,,,,0,0
91,HONDURAS,0,1995,0,0,0,0,,,,,,,8.6401186,6,1.3842621,2,1.369,7.2216969,8.6111603,latin america and the caribbean,0,0,1,0,0,0,0,0,52.799995,3.9852734,2870,0,0,0.18501103,0.89999998,0.067000002,2,0.058200002,97,3,0,0,6,0,0,1,0.16173255,0,0,1.3688098,8.6111603,3.9852734,0,6,0,0,0,0,,,,0,0
